pathway,Label,Bin.Id,SITE,Average_Abundance_at_Site,Domain,Phylum,Class,Order,Family,plot_classification
ureABC,NH4_pH_Homeostasis,1015_Q2_298,QUI,2.055205928,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__ATCC43930,f__Stellaceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2_399,QUI,2.448786709,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2_48,QUI,4.530687595,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2_562,QUI,14.08436149,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2_587,QUI,5.868487329,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2_80,QUI,1.853979015,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__ATCC43930,f__Stellaceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2.107_011,QUI,9.291090794,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2.40_017,QUI,6.639806737,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_Q2.40_166,QUI,6.099673643,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_107_023,SJO,14.28951081,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_107_148,SJO,10.46663942,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_124,SJO,6.432333794,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_150,SJO,5.325230574,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_40_019,SJO,10.2214443,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__ATCC43930,f__Stellaceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_51,SJO,5.318580039,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_concoct_138,SJO,3.238865756,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,Alphaproteobacteria
ureABC,NH4_pH_Homeostasis,1015_SJ02_concoct_6,SJO,4.014602152,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__SHWA01,f__SHWA01,Alphaproteobacteria
aclAB_rubisco,aclAB_rubisco,0116_SJ02_102,SJO,1.955666,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0116_SJ02_171,SJO,4.893416,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0116_SJ02_40_019,SJO,11.45048,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0116_SJ02_40_068,SJO,5.725268,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0116_SJ02_40_099,SJO,5.659637,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0216_BV02_MP05.40.026_sub.filtered,BVA,6.081109,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0216_BV02_MP05.40.187.filtered,BVA,4.84012,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0216_BV02_MP12.107.017.filtered,BVA,5.091433,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,0715_SJ02_107_054,SJO,3.989647,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_Q2_604,QUI,7.359401686,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_Q2.107_002,QUI,12.06440252,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_Q2.107_043,QUI,6.310068131,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_Q2.107_234,QUI,3.397354326,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_Q2.107_497,QUI,2.440077829,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_Q2.40_586,QUI,6.801505003,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_SJ02_107_030,SJO,6.64289629,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__SOJC01,Bathyarchaeia
aclAB_rubisco,aclAB_rubisco,1015_SJ02_40_021,SJO,9.380794201,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
arabinogalactan_degradation,arabinogalactan_degradation,0116_SJ02_40_019,SJO,11.45048,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
arabinogalactan_degradation,arabinogalactan_degradation,0116_SJ02_519,SJO,2.570256,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
arabinogalactan_degradation,arabinogalactan_degradation,0216_BV02_MP05.40.026_sub.filtered,BVA,6.081109,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
arabinogalactan_degradation,arabinogalactan_degradation,0216_BV02_MP05.40.187.filtered,BVA,4.84012,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
arabinogalactan_degradation,arabinogalactan_degradation,0216_BV02_MP12.107.017.filtered,BVA,5.091433,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_102,SJO,1.955666,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_112,SJO,3.814482,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_171,SJO,4.893416,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_40_068,SJO,5.725268,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_40_099,SJO,5.659637,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_40_108,SJO,7.524381,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0116_SJ02_519,SJO,2.570256,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,0715_SJ02_40_061,SJO,8.789005,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_Q2_149,QUI,1.322982973,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__TCS64,f__TCS64,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_Q2_151,QUI,1.769902589,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_Q2_604,QUI,7.359401686,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_Q2.107_002,QUI,12.06440252,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_Q2.107_043,QUI,6.310068131,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_Q2.40_006,QUI,11.14090825,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
cooS_coxMS,cooS_coxMS,1015_SJ02_40_021,SJO,9.380794201,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
ethanol_fermentation,ethanol_fermentation,0116_SJ02_40_108,SJO,7.524381,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
fructose_degradation,fructose_degradation,0216_BV02_MP05.40.187.filtered,BVA,4.84012,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
fructose_degradation,fructose_degradation,1015_Q2.107_002,QUI,12.06440252,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
fructose_degradation,fructose_degradation,1015_Q2.107_043,QUI,6.310068131,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
galactose_degradation,galactose_degradation,0216_BV02_MP05.40.187.filtered,BVA,4.84012,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
galactose_degradation,galactose_degradation,0715_SJ02_40_061,SJO,8.789005,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
galactose_degradation,galactose_degradation,1015_Q2.107_043,QUI,6.310068131,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
galactose_degradation,galactose_degradation,1015_SJ02_40_021,SJO,9.380794201,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__B26-1,f__UBA233,Bathyarchaeia
galacturonic_acid_degradation,galacturonic_acid_degradation,0116_SJ02_112,SJO,3.814482,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
Hydrogenase_G4_FeFe,Hydrogenase_G4_FeFe,0116_SJ02_102,SJO,1.955666,d__Archaea,p__Thermoproteota,c__Bathyarchaeia,o__40CM-2-53-6,f__FEN-987,Bathyarchaeia
